建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,索引,Page,市場,小數位數,昨量
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:31:49.115177","TSEA","加權指","000000","000000","000000.000000","17284.54","0","0.00","0.00","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17284.54","17284.54","0.00","0","0","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:32:22.432920","0050","元大台灣50","000000","000000","000000.000000","134.60","23","0.05","0.04","134.55","29","134.60","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","134.55","134.55","0.00","1","0","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:32:29.052638","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","155","0.04","0.75","5.34","2","5.35","33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.31","5.31","0.00","1","0","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:32:29.159581","TX06","台指06","000000","000000","000000.000000","0.00","0","0.00","0.00","17200.00","20","17300.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17162.00","0.00","1","115","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 08:32:29.101958","MTX06","小台06","000000","000000","000000.000000","0.00","0","0.00","0.00","17133.00","1","17160.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17165.00","0.00","1","678","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:32:27.942926","2330","台積電","083228","737626","083228.737626","570.00","1485","3.00","0.53","569.00","4","570.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","567.00","567.00","0.00","1","0","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:32:29.140403","UD06","道瓊06","083230","000000","083230.000000","34500.00","1","28.00","0.08","34500.00","2","34900.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34472.00","34664.00","0.00","1","1899","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:32:29.093088","UN2206","那斯達克2206","083230","000000","083230.000000","0.00","0","0.00","0.00","14301.00","4","14350.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14552.00","14333.00","0.00","1","4285","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:32:29.093088","TX05","台指05","083230","000000","083230.000000","0.00","0","0.00","0.00","17100.00","1","17187.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17200.00","0.00","1","885","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","OnNotifyTicks","2022/04/11 08:32:29.049325","MTX05","小台05","083230","000000","083230.000000","17198.00","1","-80.00","-0.46","17190.00","1","17220.00","12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17197.00","0.00","1","5108","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:31:49.115177","TSEA","加權指","000000","000000","000000.000000","17284.54","0","0.00","0.00","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17284.54","17284.54","0.00","0","0","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:32:57.533469","0050","元大台灣50","000000","000000","000000.000000","134.55","36","0.00","0.00","134.55","17","134.60","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","134.55","134.55","0.00","1","0","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:33:04.156185","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","165","0.04","0.75","5.34","7","5.35","32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.31","5.31","0.00","1","0","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:33:04.164890","TX06","台指06","000000","000000","000000.000000","0.00","0","0.00","0.00","17200.00","20","17300.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17162.00","0.00","1","115","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 08:33:04.096739","MTX06","小台06","000000","000000","000000.000000","17133.00","1","-111.00","-0.64","17120.00","2","17160.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17165.00","0.00","1","678","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:33:03.055685","2330","台積電","083303","836691","083303.836691","578.00","1661","11.00","1.94","576.00","9","578.00","29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","567.00","567.00","0.00","1","0","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:33:04.135151","UD06","道瓊06","083305","000000","083305.000000","34500.00","1","28.00","0.08","34500.00","2","34900.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34472.00","34664.00","0.00","1","1899","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:33:04.094739","UN2206","那斯達克2206","083305","000000","083305.000000","0.00","0","0.00","0.00","14301.00","4","14350.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14552.00","14333.00","0.00","1","4285","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:33:04.083838","TX05","台指05","083305","000000","083305.000000","0.00","0","0.00","0.00","17100.00","1","17187.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17200.00","0.00","1","885","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","OnNotifyTicks","2022/04/11 08:33:04.054233","MTX05","小台05","083305","000000","083305.000000","17190.00","2","-88.00","-0.51","17190.00","1","17220.00","12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17197.00","0.00","1","5108","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:31:49.115177","TSEA","加權指","000000","000000","000000.000000","17284.54","0","0.00","0.00","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17284.54","17284.54","0.00","0","0","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:33:37.670750","0050","元大台灣50","000000","000000","000000.000000","134.55","34","0.00","0.00","134.55","20","134.60","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","134.55","134.55","0.00","1","0","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:33:39.266184","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","171","0.04","0.75","5.34","10","5.35","145","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.31","5.31","0.00","1","0","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:33:39.164395","TX06","台指06","000000","000000","000000.000000","0.00","0","0.00","0.00","17200.00","20","17300.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17162.00","0.00","1","115","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 08:33:39.103175","MTX06","小台06","000000","000000","000000.000000","17133.00","1","-111.00","-0.64","17120.00","2","17160.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17165.00","0.00","1","678","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:33:38.174990","2330","台積電","083339","088967","083339.088967","579.00","1721","12.00","2.12","576.00","9","579.00","21","0.00","0.00","0.00","0.00","0.00","0.00","0.00","567.00","567.00","0.00","1","0","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:33:39.135596","UD06","道瓊06","083340","000000","083340.000000","34500.00","1","28.00","0.08","34500.00","2","34900.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34472.00","34664.00","0.00","1","1899","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:33:39.101030","UN2206","那斯達克2206","083340","000000","083340.000000","0.00","0","0.00","0.00","14301.00","4","14350.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14552.00","14333.00","0.00","1","4285","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:33:39.083915","TX05","台指05","083340","000000","083340.000000","0.00","0","0.00","0.00","17100.00","1","17187.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17200.00","0.00","1","885","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","OnNotifyTicks","2022/04/11 08:33:39.050147","MTX05","小台05","083340","000000","083340.000000","17190.00","2","-88.00","-0.51","17183.00","1","17220.00","12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17197.00","0.00","1","5108","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:31:49.115177","TSEA","加權指","000000","000000","000000.000000","17284.54","0","0.00","0.00","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17284.54","17284.54","0.00","0","0","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:34:07.765991","0050","元大台灣50","000000","000000","000000.000000","134.55","34","0.00","0.00","134.55","20","134.60","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","134.55","134.55","0.00","1","0","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:34:09.379886","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","171","0.04","0.75","5.34","10","5.35","145","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.31","5.31","0.00","1","0","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:34:14.163810","TX06","台指06","000000","000000","000000.000000","0.00","0","0.00","0.00","17200.00","20","17300.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17162.00","0.00","1","115","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 08:34:14.101606","MTX06","小台06","000000","000000","000000.000000","17150.00","1","-94.00","-0.55","17133.00","1","17160.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17165.00","0.00","1","678","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:34:13.296220","2330","台積電","083414","240529","083414.240529","579.00","1722","12.00","2.12","576.00","9","579.00","30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","567.00","567.00","0.00","1","0","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:34:14.134806","UD06","道瓊06","083415","000000","083415.000000","34521.00","1","49.00","0.14","34521.00","1","34900.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34472.00","34664.00","0.00","1","1899","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:34:14.096124","UN2206","那斯達克2206","083415","000000","083415.000000","0.00","0","0.00","0.00","14301.00","4","14350.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14552.00","14333.00","0.00","1","4285","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:34:14.080104","TX05","台指05","083415","000000","083415.000000","17187.00","1","-91.00","-0.53","17185.00","1","17187.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17200.00","0.00","1","885","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","OnNotifyTicks","2022/04/11 08:34:14.051860","MTX05","小台05","083415","000000","083415.000000","17190.00","2","-88.00","-0.51","17183.00","1","17220.00","12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17197.00","0.00","1","5108","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:31:49.115177","TSEA","加權指","000000","000000","000000.000000","17284.54","0","0.00","0.00","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17284.54","17284.54","0.00","0","0","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:34:17.784336","0050","元大台灣50","000000","000000","000000.000000","134.55","34","0.00","0.00","134.55","20","134.60","7","0.00","0.00","0.00","0.00","0.00","0.00","0.00","134.55","134.55","0.00","1","0","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:34:44.469690","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","171","0.04","0.75","5.34","10","5.35","145","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.31","5.31","0.00","1","0","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:34:49.163701","TX06","台指06","000000","000000","000000.000000","0.00","0","0.00","0.00","17200.00","20","17300.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17162.00","0.00","1","115","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 08:34:49.095613","MTX06","小台06","000000","000000","000000.000000","17150.00","1","-94.00","-0.55","17133.00","1","17160.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17165.00","0.00","1","678","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:34:48.395130","2330","台積電","083449","373744","083449.373744","580.00","1765","13.00","2.29","577.00","1","580.00","73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","567.00","567.00","0.00","1","0","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:34:49.134329","UD06","道瓊06","083450","000000","083450.000000","34521.00","1","49.00","0.14","34521.00","1","34900.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34472.00","34664.00","0.00","1","1899","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:34:49.094602","UN2206","那斯達克2206","083450","000000","083450.000000","0.00","0","0.00","0.00","14301.00","4","14350.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14552.00","14333.00","0.00","1","4285","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:34:49.089388","TX05","台指05","083450","000000","083450.000000","17190.00","1","-88.00","-0.51","17187.00","1","17190.00","4","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17200.00","0.00","1","885","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","OnNotifyTicks","2022/04/11 08:34:49.049939","MTX05","小台05","083450","000000","083450.000000","17190.00","2","-88.00","-0.51","17183.00","1","17220.00","12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17197.00","0.00","1","5108","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:31:49.115177","TSEA","加權指","000000","000000","000000.000000","17284.54","0","0.00","0.00","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17284.54","17284.54","0.00","0","0","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:34:17.784336","0050","元大台灣50","000000","000000","000000.000000","134.55","34","0.00","0.00","134.55","20","134.60","7","0.00","0.00","0.00","0.00","0.00","0.00","0.00","134.55","134.55","0.00","1","0","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:35:19.609555","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","171","0.04","0.75","5.34","10","5.35","150","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.31","5.31","0.00","1","0","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:35:24.164834","TX06","台指06","000000","000000","000000.000000","0.00","0","0.00","0.00","17200.00","20","17300.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17162.00","0.00","1","115","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 08:35:24.108505","MTX06","小台06","000000","000000","000000.000000","17150.00","1","-94.00","-0.55","17133.00","1","17160.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17165.00","0.00","1","678","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:35:18.491327","2330","台積電","083519","487027","083519.487027","580.00","1798","13.00","2.29","577.00","1","580.00","81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","567.00","567.00","0.00","1","0","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:35:24.139289","UD06","道瓊06","083525","000000","083525.000000","34521.00","1","49.00","0.14","34521.00","1","34900.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34472.00","34664.00","0.00","1","1899","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:35:24.102522","UN2206","那斯達克2206","083525","000000","083525.000000","0.00","0","0.00","0.00","14301.00","4","14350.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14552.00","14333.00","0.00","1","4285","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:35:24.089509","TX05","台指05","083525","000000","083525.000000","17190.00","1","-88.00","-0.51","17187.00","1","17190.00","4","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17200.00","0.00","1","885","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","OnNotifyTicks","2022/04/11 08:35:24.052104","MTX05","小台05","083525","000000","083525.000000","17183.00","3","-95.00","-0.55","17178.00","1","17220.00","12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17197.00","0.00","1","5108","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:31:49.115177","TSEA","加權指","000000","000000","000000.000000","17284.54","0","0.00","0.00","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17284.54","17284.54","0.00","0","0","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:35:58.111045","0050","元大台灣50","000000","000000","000000.000000","134.55","38","0.00","0.00","134.55","16","134.60","7","0.00","0.00","0.00","0.00","0.00","0.00","0.00","134.55","134.55","0.00","1","0","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:35:44.686836","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","171","0.04","0.75","5.34","10","5.35","170","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.31","5.31","0.00","1","0","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:35:59.163766","TX06","台指06","000000","000000","000000.000000","0.00","0","0.00","0.00","17200.00","20","17300.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17162.00","0.00","1","115","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 08:35:59.106314","MTX06","小台06","000000","000000","000000.000000","17150.00","1","-94.00","-0.55","17133.00","1","17160.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17165.00","0.00","1","678","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:35:58.627685","2330","台積電","083559","638479","083559.638479","579.00","1800","12.00","2.12","576.00","9","579.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","567.00","567.00","0.00","1","0","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:35:59.132717","UD06","道瓊06","083600","000000","083600.000000","34522.00","1","50.00","0.15","34522.00","1","34900.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34472.00","34664.00","0.00","1","1899","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:35:59.094440","UN2206","那斯達克2206","083600","000000","083600.000000","0.00","0","0.00","0.00","14301.00","4","14350.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14552.00","14333.00","0.00","1","4285","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:35:59.075572","TX05","台指05","083600","000000","083600.000000","17190.00","1","-88.00","-0.51","17187.00","1","17190.00","4","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17200.00","0.00","1","885","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","OnNotifyTicks","2022/04/11 08:35:59.047523","MTX05","小台05","083600","000000","083600.000000","17183.00","3","-95.00","-0.55","17178.00","1","17220.00","12","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17197.00","0.00","1","5108","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:31:49.115177","TSEA","加權指","000000","000000","000000.000000","17284.54","0","0.00","0.00","0.00","0","0.00","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17284.54","17284.54","0.00","0","0","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 08:36:33.240846","0050","元大台灣50","000000","000000","000000.000000","134.55","38","0.00","0.00","134.55","16","134.60","7","0.00","0.00","0.00","0.00","0.00","0.00","0.00","134.55","134.55","0.00","1","0","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:36:34.844327","00632R","元大台灣50反1","000000","000000","000000.000000","5.35","171","0.04","0.75","5.34","10","5.35","370","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.31","5.31","0.00","1","0","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 08:36:34.163034","TX06","台指06","000000","000000","000000.000000","0.00","0","0.00","0.00","17200.00","20","17300.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17162.00","0.00","1","115","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 08:36:34.104094","MTX06","小台06","000000","000000","000000.000000","17150.00","1","-94.00","-0.55","17133.00","1","17160.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17244.00","17165.00","0.00","1","678","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:36:33.723875","2330","台積電","083634","767667","083634.767667","579.00","1800","12.00","2.12","576.00","9","579.00","8","0.00","0.00","0.00","0.00","0.00","0.00","0.00","567.00","567.00","0.00","1","0","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","OnNotifyTicks","2022/04/11 08:36:34.132334","UD06","道瓊06","083635","000000","083635.000000","34522.00","1","50.00","0.15","34522.00","1","34900.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34472.00","34664.00","0.00","1","1899","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:36:34.094570","UN2206","那斯達克2206","083635","000000","083635.000000","0.00","0","0.00","0.00","14301.00","4","14350.00","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14552.00","14333.00","0.00","1","4285","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","OnNotifyTicks","2022/04/11 08:36:34.076637","TX05","台指05","083635","000000","083635.000000","17190.00","1","-88.00","-0.51","17187.00","1","17190.00","4","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17200.00","0.00","1","885","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","OnNotifyTicks","2022/04/11 08:36:34.048427","MTX05","小台05","083635","000000","083635.000000","17178.00","5","-100.00","-0.58","17175.00","1","17178.00","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17278.00","17197.00","0.00","1","5108","20220411","19005.00","15551.00","4178","4","2","2","4363"
