建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,筆數,索引,Page,市場,小數位數,昨量
"CreateOrUpdate","2022/05/28 00:11:41.729378","m_SKQuoteLib_OnNotifyQuote","2022/05/28 00:11:41.760364","TSEA","加權指","000000","000000","000000.000000","16266.22","702","297.39","1.86","0.00","0","0.00","0","16075.91","107.08","16266.22","0.00","16075.91","190.31","190.31","15968.83","15968.83","107.08","0","220146","20220527","17565.71","14371.95","0","30499","-1","0","2","221773"
"CreateOrUpdate","2022/05/28 00:11:41.729378","m_SKQuoteLib_OnNotifyQuote","2022/05/28 00:11:41.760364","0050","元大台灣50","000000","000000","000000.000000","125.50","23","2.60","2.12","125.50","6","125.55","57","124.15","1.25","125.80","-0.30","124.05","1.45","1.75","122.90","122.90","1.25","0","11688","20220527","135.15","110.65","0","0","-1","0","2","5771"
"CreateOrUpdate","2022/05/28 00:11:41.729378","m_SKQuoteLib_OnNotifyQuote","2022/05/28 00:11:41.760364","00632R","元大台灣50反1","000000","000000","000000.000000","5.59","196","-0.12","-2.10","5.59","29433","5.60","541","5.64","-0.07","5.64","-0.05","5.59","0.00","0.05","5.71","5.71","-0.07","0","182535","20220527","6.28","5.14","0","16","-1","0","2","113388"
"CreateOrUpdate","2022/05/28 00:11:41.729378","m_SKQuoteLib_OnNotifyQuote","2022/05/28 04:59:39.114465","UN2206","那斯達克2206","000000","000000","000000.000000","12720.00","1","463.00","3.78","12715.00","1","12725.00","1","12261.00","4.00","12730.00","-10.00","12237.00","483.00","493.00","12257.00","12257.00","4.00","0","4372","20220530","13114.00","11400.00","0","4289","-1","2","2","5830"
"CreateOrUpdate","2022/05/28 00:11:41.729378","m_SKQuoteLib_OnNotifyQuote","2022/05/28 04:59:56.003290","TX07","台指07","000000","000000","000000.000000","15991.00","1","148.00","0.93","15990.00","3","15991.00","3","15877.00","34.00","15998.00","-7.00","15837.00","154.00","161.00","15843.00","15845.00","32.00","0","531","20220530","17427.00","14259.00","0","4244","-1","2","2","1068"
"CreateOrUpdate","2022/05/28 00:11:41.729378","m_SKQuoteLib_OnNotifyQuote","2022/05/28 04:59:59.252091","MTX07","小台07","000000","000000","000000.000000","15992.00","1","149.00","0.94","15993.00","7","15997.00","5","15870.00","27.00","15997.00","-5.00","15839.00","153.00","158.00","15843.00","15841.00","29.00","0","3829","20220530","17427.00","14259.00","0","4251","-1","2","2","7213"
"CreateOrUpdate","2022/05/28 00:11:41.744738","m_SKQuoteLib_OnNotifyQuote","2022/05/28 00:11:41.760364","2330","台積電","000000","000000","000000.000000","530.00","34","16.00","3.11","529.00","18","530.00","708","524.00","10.00","530.00","0.00","522.00","8.00","8.00","514.00","514.00","10.00","0","27837","20220527","565.00","463.00","0","29653","-1","0","2","28275"
"CreateOrUpdate","2022/05/28 00:11:41.744738","m_SKQuoteLib_OnNotifyQuote","2022/05/28 04:57:57.033264","UD06","道瓊06","045757","194000","045757.194000","33220.00","1","680.00","2.09","33201.00","1","33230.00","5","32589.00","49.00","33270.00","-50.00","32553.00","667.00","717.00","32540.00","32540.00","49.00","0","2199","20220530","34817.00","30263.00","1742","4284","0","2","2","3270"
"CreateOrUpdate","2022/05/28 00:11:41.744738","m_SKQuoteLib_OnNotifyQuote","2022/05/28 04:59:58.533279","TX06","台指06","045958","760000","045958.760000","16378.00","1","149.00","0.92","16377.00","6","16378.00","2","16250.00","21.00","16385.00","-7.00","16225.00","153.00","160.00","16229.00","16230.00","20.00","0","54087","20220530","17851.00","14607.00","27459","4243","1","2","2","152699"
"CreateOrUpdate","2022/05/28 00:11:41.744738","m_SKQuoteLib_OnNotifyQuote","2022/05/28 04:59:59.377086","MTX06","小台06","045959","447000","045959.447000","16379.00","1","150.00","0.92","16379.00","7","16380.00","7","16252.00","23.00","16384.00","-5.00","16225.00","154.00","159.00","16229.00","16231.00","21.00","0","118287","20220530","17851.00","14607.00","65143","4250","2","2","2","294726"
